"collected_time","url","title","category","author","date","description"
"2018-08-28 15:49:08","http://gall.dcinside.com/board/view/?id=exam_new&no=4807967","미래 사회 키워드는 딱 3개다 여기에 맞춰서 학과 고르면 된다   수능 갤러리","수능","ㅇㅇ","2018 08 28 15:42:44","1.수학 2.인공지능 3.빅데이터 수학이랑 멀어질수록 인공지능이 먹기 쉬울수록 빅데이터처럼 최근 트렌드 기술과 동떨어질수록 씹병신학과임"
"2018-08-28 15:49:08","http://gall.dcinside.com/board/view/?id=maplestory&no=5320316","강원기 대만 인터뷰 내용    메이플스토리 갤러리","메이플스토리","ㅇㅇ","2018 08 28 15:17:13","※ 이번 인터뷰는 2018년 7월 말 대만에서 진행됨. ※ 이번 디렉터 인터뷰는 강원기 디렉터 외 메이플 개발진을 포함해 총 3분이 대만 유저를 대상으로 함.  ★ 읽기 전 ※ 한국 서버를 기준으로 말한 게 많음 ※ 하지만 어디까지나 대만에서 진행된 인터뷰이므로 이 점을 참고하여 읽길바람. ※ 질문은 필자가 대만어를 해석을 못 해 읽기 편하도록 임의로 달아두어서 어색할 수 있음 ★ 질문정리 1) 한국에서 진행 중인 검은 마법사 스토리는 앞으로 어떻게 진행되나요?   이번 한국에서 진행되고 있는 검은 마법사 업데이트에서 검은 마법사 스토리는 종료될 예정입니다.   그리고 한국 스토리는 현재 전개 중인 그란디스 기반으로 계속 새롭게 추가해나갈 예정입니다. 2) 작업장이나 해커에 대한 제재는 이루어지고 있나요?   작업장이나 해커에게는 선량하게 일반 플레이를 하는 많은 사용자분께 피해를 주는 행위를 하므로   기본적으로 제재를 하는 걸 원칙으로 하고 있습니다. 3) 작업장이나 해커를 어떤 식으로 분류해내나요?   최근에 있는 빅데이터 시스템을 통해 유저 패턴 분석을 하고 있는데요   일반 유저와 작업장 유저를 분류를 해서 작업장 유저에 대한 제재를 하고 있습니다.   아직 시범단계라서 계산한 지 얼마 되지 않았지만 작업장에 대한 제재는 계속해서 높여나갈 예정입니다. 4) 핵툴이 많이 사용되는데 이를 개선할 수 있나요?   그리고 저희가 핵툴을 입수를 하게 되면 분석을 한 다음에 제재를 하고 있는데요.   사실 핵툴에 수집에 대해선 수집에 어려움이 있습니다.   여러분들이 해커(핵툴)를 발견하시면 신고를 해주시면 저희가 많은 도움이 되겠습니다. 5) 최근 신규직업은 새로운 플레이 요소가 많은데 어떤 기준에서 제작하나요?   항상 새로운 캐릭터를 추가할 때는 현재 메이플스토리에 부족한 컨셉이나 패턴을 고려하여   기존에 없던 패턴과 컨셉을 만들기 위해서 고민하여 추가하고 있습니다. 6) 왜 새로운 플레이 요소가 많은 신규직업을 위주로 추가하는 건가요?   최근 추가된 직업을 봤을 때는 예전보다는 컨트롤의 비중이 높아진 직업들이 많이 추가되고 있는데요.   과거 메이플 스토리에 없던 개념 이였기 때문에 최근에 많이 추가하고 있습니다. 7) 앞으로도 신규직업이 나오나요? 나온다면 어떤 신규직업을 구상하고 있는지 말씀해주실 수 있나요?   앞으로도 계속 신규 캐릭터를 추가해 나갈 예정이며   그동안 경험해보지 못한 새로운 재미를 주기 위해서 많은 고민과 노력을 할 예정입니다. 8) 교환불가 의자를 교환하게 할 수 있는 시스템적인 요소를 추가할 수 있나요?   사전질문 뿐만 아니라 현장질문에서도 대게 많은 사용자분들이 많이 질문해주셨는데요.   일단 저희가 처음에 의자를 지급할 때 지급 콘텐츠나 혹은 상황에 따라 설정하기 때문에   나중에 거래 가능으로 바꾸게 하기에는 어려움이 있습니다. 9) 의자 저장 공간이 부족한데 이를 해결해 주시면 좋겠는데 어떻게 생각하나요?   유저분들이 말씀해주신 의자를 저장하는 공간이 부족하다는 부분에 대해서 문제를 확실히 알고 있습니다.   일단 일차적인 업데이트로 40칸 가방을 추가할 예정입니다.   그리고 아마 의자 가방으로는 완벽한 해결 책이 될 거라고 생각하지 않기 때문에   다른 해결책을 강구 할 수 있도록 적극적으로 마련해보도록 하겠습니다. 10) 혼테일과 핑크빈은 상반된 모습을 하고 있는 이유가 무엇인가요?   우선 핑크빈이 나오기 직전에 보스는 혼테일이 였고   혼테일 같은 경우는 당시 크고 위협적이며 멋있는 몬스터를 만들기 위해 제작하였습니다.   시간의 신전이 들어가면서 핑크빈이 같이 추가되었는데 그 당시 개발진이 의도한 부분은   기존처럼 큰 보스가 아닌 메이플 스토리의 캐릭터 마스코트가 될 수 있게 제작이 되었으며   그 과정에서 나오게 된 게 핑크빈 이였습니다.   핑크빈 만들어 진지 올해 10년이 되었는데 초기에는 그런 캐릭터 성 많이 부과되지 않았었는데   그동안 많은 사용자분들이 좋아해 주시면서 메이플스토리를 대표하는 캐릭터로 자리 잡게 되었습니다.   이점에 대해서는 많은 유저분들께 감사하다는 말씀드리고 싶습니다 11) 길드원들이 다 같이 모여 이야기할 장소가 없다시피 한데 추가할 생각이 있나요?   제보해주신 길드 같은 경우에는 아마도 길드원들이 모여서 이야기할 화합 장소를 말씀해주신 거 같은데요.   일전에 저희가 자유시장이 종료되었을 때 길드원들이 모여서 얘기할 수 있는 공간이 없어져서   좀 아쉬웠던 사용자분들이 많았던걸 저희가 기억을 하고 있어서   질문을 해주시기 전부터 길드에 대한 결속력을 높일 수 있는 방법을 고민하고 있는데   어떤 방식이 될지 언제 될지는 모르겠지만 우선순위를 높여 검토하고 있다는 것을 알아주셨으면 합니다. 12) 다양한 제휴과 진행되고 있는데 앞으로도 진행되나요?   네 제휴는 계속 진행될 예정이고요. 최근에는 애니메이션 제휴를 많이 진행하고 있는데요   앞으로는 애니메이션뿐만 아니라 영화라던가 아니면 캐릭터 성이 강한 RPG 제휴를 통해서   메이플 스토리에서 또 다른 재미를 줄 방안들은 고민 중에 있으니 계속 기대해주셔도 되겠습니다. 13) 신규직업으로 궁수가 몇 년째 나오지 않는 이유는 무엇인가요?   아까 신규 캐릭터 컨셉에 이어서 말씀하신 거 같은데요.   항상 궁수를 최우선적으로 두고 신규 캐릭터로 개발하곤 합니다.   하지만 궁수 캐릭터에 대해 컨셉이 다양하지 않은 점이 있고    그 적합한 컨셉과 패턴을 봤을 때 더 나은 직업이 있었기 때문에 궁수가 출시되지 않았습니다. 14) 그럼 신규직업으로 궁수를 최우선으로 제작할 수 있나요?   확답을 드릴 순 없겠지만 다음번 신규직업을 추가할 때 궁수를 최우선으로 두고 준비를 해둘 수는 있겠습니다.   참고로 궁수 신규캐릭터에 대한 의견은 대만뿐만 아니라 한국 미국 등 전 세계적으로   나오고 있는 얘기기 때문에 최우선으로 두고 준비해보도록 하겠습니다. 15) 캐시 보관함 정렬 기능이나 검색 기능이 없어 찾고자 하는 캐시 아이템을 찾기가 어렵다. 이를 개선했으면 좋겠는데 할 생각이 있나요?   캐시락커가 검색이 어렵거나 카테고리가 정리가 안 된 부분은 충분히 저희가 파악하고 있고   우선적으로 한국 서버에 락커에 검색기능이 적용될 예정입니다.   검색에 외도 정렬기능이라던가 미리 보기 등등 캐시 보관함에 불편한 점은 저희가 빠른 시일 내로 수정할 예정입니다. 16) 보스 필드에서 사망 시 30초 후 자동 부활하는 것에 문제가 있다고 생각한다. 이를 개선할 생각은 없나요?   30초 후에 자동 부활하는 것에 대해서는 긍정적으로 검토를 해볼 예정이고   보스 필드 쪽에서 그걸로 인해 피해를 보고 있는 거에 대해서 불리한 부분이 있기 때문에   개선 후에 빠르게 반영할 수 있도록 하겠습니다. 17) 안드로이드도 헤어를 저장 할 수 있게 할 수 없나요?   저희가 존재하고 있는 시스템은 캐릭터를 기준으로 하기때문에 어렵긴 하지만   질문을 통해 유저분들에 의지가 있다는 것을 알았기 때문에 안드로이드도   헤어, 성형을 저장 할 수 있도록 적극적으로 검토해 보 도록 하겠습니다"
"2018-08-28 15:49:08","http://gall.dcinside.com/mgallery/board/view/?id=kizunaai&no=97671","야붕이 60억 준 곳 어딘지 찾아봄   키즈나 아이 마이너 갤러리","키즈나 아이"," ㅇㅇ","2018 08 28 14:59:42","탈일본은 확실함 얘네들이 돈 준 회사 중 하나인데 그 설립자가 파크라이4 아캄나이트 어크3 참여했다고 그외 게임 관련 빅데이터 업체 등등   dc official App"
"2018-08-28 15:49:09","http://gall.dcinside.com/mgallery/board/view/?id=nintendoswitch&no=679934","9월 한글화 결정   닌텐도 스위치 마이너 갤러리","닌텐도 스위치","창조신막스웰","2018 08 28 14:51:09","닌스퍼거들의 관심사와 흥미를 빅데이터로 수집하여 빅 엿을 먹일만한 제목을 도출하였습니다.   dc official App"
"2018-08-28 15:49:09","http://gall.dcinside.com/mgallery/board/view/?id=maplereboot&no=465942","공룡이 빅데이터 전공했냐   메이플스토리 리부트 마이너 갤러리","메이플스토리 리부트","오한별","2018 08 28 11:54:11","제목 기가막히네 진짜 쟤 사실 위잉이 아니고 알파고일듯"
"2018-08-28 15:49:09","http://gall.dcinside.com/board/view/?id=produce101&no=5025154","교수가 논문 쓰지말라고 특허내지 말라던거 풀려서 맨날씀   프로듀스101 갤러리","프로듀스101","김사부","2018 08 28 11:30:22","원래 대학원생들한테 반대로 하는데 이전 가톨릭대 교수는 내 빅데이터 활용 기술이 세상에 알려지는 걸 꺼려해서 특허랑 논문 2주에 한건 한달에 한편씩 투고가능한데 막고 있었는데 풀려서 실컷 쓰고 있음 그래서 바쁨 ㅇㅇ 나 꽃길 걷는 중 ㅇㅇ"
"2018-08-28 15:49:10","http://gall.dcinside.com/board/view/?id=programming&no=883368","국비로 자바하나만 제대로 갖추고 나가도 잘한거냐 ?    프로그래밍","프로그래밍","ㅇㅇ","2018 08 28 10:58:06","국비에서 여러개 가르쳐주고 있는데  자바  디비  디자인  앱개발  6개월동안 가르치는데  여기서  그냥  자바만 제대로 하고 나가도 잘한거임 ? 국비로 자바 배우고  자바   > 프로젝트   > 취직   > 업무  > 파이썬  > 빅데이터,인공지능  이렇게 가고싶은데  첫월급 200받아도  매년 연봉 20%씩 상승하고싶은데  욕심은 있음 열심히도 하고있고  놀아서 공부는 못했고 전문대 졸업했지만  기관에서 오프라인 테스트로 측정한  아이큐는 높은편임 150 이니까  멘사회원이고 아이큐 높게 나와서 용기갖고 군제대한 이후에 1년방황하다가   국비로 개발자 지원한거 ........  나이는 25세임  자바 하나만 제대로해도 괜찮은거임 ? 솔직히 6개월동안 자바 하나만 제대로 해도 대박인거같은데  너무 날림 속성이야 ...."
"2018-08-28 15:49:10","http://gall.dcinside.com/board/view/?id=bd&no=1118353","ㄹㅇ 여갤럼 명단 푼다    검은사막 갤러리","검은사막","ㅇㅇ","2018 08 28 10:19:39","는 좆만한 빅데이터 로봇짤"
"2018-08-28 15:49:11","http://gall.dcinside.com/mgallery/board/view/?id=rr11&no=1099","통계만큼 주작하기 쉬운것도 없음   보수의 내일 마이너 갤러리","보수의 내일","金日成","2018 08 28 10:03:31","빅데이터도 전제를 깔아놓고 거기에 끼워맞추려고 하면 주작하기 매우 쉬움. 중요한 통계는 여러 기관에 맡기면서 봐야하는데.... 문돌이 빡대가리들은 통계랑 빅데이터의 차이도 모르는거 보면 알다마다임. 전제를 깔아놓고 주작하는 경우 신사업을 끌어오기 위한 보조금을 위해서 만진다거나 자기가 원하는 전제에 맞추는게 대부분이라... 뭐 문재앙도 이제 주작하고 재정위기 다시 오겠구나 싶다"
"2018-08-28 15:49:11","http://gall.dcinside.com/board/view/?id=theaterM&no=2395097","못생긴 연뮤갤러들이 공격적인 이유.fact   연극, 뮤지컬","연극, 뮤지컬","ㅇㅇ","2018 08 28 08:38:12","“자기가 못생겼다고 생각할수록 온라인에서 공격적” 자기 외모에 자신 없는 사람일수록 온라인에서 공격성향을 보인다는 연구결과가 나왔다. 초록어린이우산재단이 지난달 28일 ‘제7차 아동복지포럼’에서 발표한 ‘한국 학교폭력의 실태 소셜 빅데이터를 이용한 사이버따돌림 유형별 예측 모형’에 따르면 온라인 집단따돌림 가해자는 자기 외모에 불만을 품고 있었다. 이번 조사는 2011년 1월부터 작년 3월까지 온라인 커뮤니티와 블로그, 소셜네트워크서비스(SNS) 등에 게재된 ‘집단 따돌림’ 글 43만5000여건 분석을 통해 진행됐다. 연구진은 네티즌 성향을 가해자와 피해자, 방관자 등 3가지로 나눴다. 방관자는 가해자나 피해자의 글에 감상평을 달지만 직접 개입하지 않는 유형이다. 그 결과 가해자는 자기 외모에 만족하지 않았고, 피해자는 대인 기피 성향을 지닌 것으로 조사됐다. 방관자는 인내심이 부족하고 충동적인 성향이 강했다. 한국보건사회연구원 송태민 연구위원은 “평소 자기 외모 콤플렉스를 풀지 못하다가 온라인상에서 남을 공격하는 걸로 해소한다”며 “이 과정에서 쾌감을 느껴 공격 성향이 강화되는 것으로 보인다”고 말했다. 이는 외모에 우월감을 느끼고 상대방을 지배하는 오프라인상에서의 집단 따돌림과 반대다."
