"collected_time","url","title","category","author","date","description"
"2018-09-27 18:35:42","http://gall.dcinside.com/board/view/?id=superidea&no=159477&page=1","어제 사량도 지리산","초개념 갤러리","09 27 17:18:04","안녕하세요. 어제 남해에 있는 사량도에 다녀왔습니다. 통영 가오치선착장에서 배를 타고 사량도 금평항에 도착했습니다. 배가 들어오면 버스가 출발 준비를 하더군요 버스타고 시작지점인 돈지마을로 향했습니다. 버스기사님께서 돈지 다음 정거장인 수우도전망대에서 올라가는 게 훨씬 더 쉽다고 알려주시더군요 그래도 그냥 돈지에서 내렸습니다. 돈지 마을에 있는 안내도입니다. 빨간색으로 올라가서 파란색으로 하산예정입니다. 돈지마을에서 등산로를 따라 올라가다보면 조망이 펼쳐지기 시작합니다. 마을입구에서 등산로를 못찾아 헤매고 있던 외국인과 동행하느라 올라가는 등산로 사진을 못찍었네요 사량도 지리산에 도착했습니다. 날씨도 좋고 바람도 시원했습니다. 예전에는 지리망산이라고 불렸다 하네요. 잠시 쉬었다가 달바위 방향으로 출발합니다. 달바위 가는 길 사방으로 펼쳐진 풍경이 시원시원한 반면 아래를 내려다보면 아찔합니다. 달바위에 도착했습니다. 가슴이 뻥 뚫리는 느낌입니다. 돈지마을 쪽에서는 등산객이 거의 안보였는데 달바위부터는 등산객들이 서서히 늘어갑니다. 달바위를 지나 걷다보니 저 앞에 출렁다리가 보이기 시작합니다. 출렁다리가 두 개 연달아 설치되어 있었습니다. 많이 출렁거리지는 않더군요 이제 마지막 목적지인 옥녀봉으로 향합니다. 저 앞에 보이는 봉우리가 옥녀봉입니다. 옥녀봉 앞에 등산객들이 많이 계셔서 사진은 생략하고 바로 하산했습니다. 사량도는 참 멋진 섬인 것 같습니다. 다음에 오게 되면 하도쪽도 둘러봐야겠습니다. 이상 사량도지리산 산행기였습니다. 끝~ 출처: 등산 갤러리 [원본보기] 추천검색 추천 비추천 14 2 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 1 0 4.png"
"2018-09-27 18:35:42","http://gall.dcinside.com/board/view/?id=superidea&no=159477&t=cv&page=1","어제 사량도 지리산","초개념 갤러리","09 27 17:18:04","추천검색 추천 비추천 14 2 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 1 0 4.png"
"2018-09-27 18:35:42","http://gall.dcinside.com/board/view/?id=superidea&no=159476&page=1","18년9월23일, 부산 금련산,황령산 & 광안대교 야경","초개념 갤러리","09 27 17:18:03","추석 !!! 고향 부산으로 !!! 어릴때수시로 갔던 산인데....본격 산행 후 가지 않은 황령산으로.... 뚜벅이로 가니 연무가 가득하여 광안대교와 부산대교를 제대로 구경하지 못한 것은 안자랑 밤에 차로 올라가 야경으로 다시 구경한 것은 자랑 !!! 주택가 화단에서 만난 꽃무릇 전망대에서 본 장산(10시), 해운대 마린시티(1시), 광안대교(2시) 도로 꺽이는 지점에서 오른쪽 산길로 , 정면이 금련산이지만 KT 통신탑으로 접근불가 금련산 정상에 근접한 국가지점번호, 과거에는 여기에 작은 정상석이 있었다고 했는데...없어진 듯 황령산로, 봉수대 갈림길(좌) 에서 직진하여 행경산 찍고 여기로 돌아옴 가을 !!! 벌개미취 도로가 오른쪽 꺽이는 지점의 중계기가 보이면 산길로 ! 전망대가 있는 행경산 북쪽 낙동정맥 백양산(12시반), 애진봉(12시), 불웅령(2시) 북서 방향을 넓게, 엄광산(10시), 구덕산(10시 엄광산 뒤), 백양산(1시), 서면일대(12시 중간), 낙동강(정면)은 보일락 말락.... 북동 방향, 장산(10시), 금련산(1시) 좀 있다 만날 황령산, 정상석(10시), 봉수대(실제정상, 12시), 사자봉(1시반) 황령산 정상석 427미터, 실제 정상은 황령산 봉수대 북동쪽, 백련산(9시), 해운대 마린시티(12시) 동쪽, 광안대교, 이기대(1시), 황금색 건물....지금은 운영하지 않는 스노우캐슬(스키장/썰매장인데...폭망) 남쪽, 영도 봉래산(1시), 부산대교(1시), 부산남항(10시 11시) 댕겨본 부산대교와 영도 봉래산 정상석을 째려보고 있는 사마귀 북동쪽 금정산, 상계봉(9시반), 고당봉(12시), 부산진구(9 12시), 동래구(12시 뒤쪽), 연제구(1시 오른쪽) 북동 방향, 장산(1시), 반여동(12시 일대) 북쪽, 백양산(10시), 행경산(12시, 바로 아래), 만덕고개(3시) 북쪽, 연제구(12시 아래), 동래구(12시 뒤쪽) 다시 보자 광안대교 건너편 황령산봉수대 (실제 정상) 정상석 전망대 전경, 정상석(1시방향 바위) 황령산 봉수대 ( 실제 정상 ) 백양산(10시), 금정산(2시), 행경산(12시 바로 아래) 서쪽, 구덕산(11시), 엄광산(12시) 댕겨본 서면일대(12시 중간위치)....안개가 다 먹어버림... 금정산, 상계봉(10시), 고당봉(12시), 연제구(앞쪽), 동래구(뒤쪽) 사자봉, 정상석 뒤가 20미터 정도되는 절벽...그래서 어릴적에 자살바위라 불렀슴 돌아본 황령산 봉수대(9시반), 장산(1시), 금련산(1시반) 다시 보자 광안대교 억새가 무르익고 있는 사자봉 무릇 남쪽, 부산항 일대(10시 1시), 영도 봉래산(10시반), 부산대교(10시) 동쪽 이기대(10시) 바람고개, 사자봉/황령산은 정면 계단으로 갈미봉(선풍정) 돌아본 사자봉(9시반), 황령산봉수대(12시), 정상석(12시반) 임도를 만나면 경성대 방향으로 편안편안....경성대 퇴근길 경성대 정문, 퇴근 완료 밤에 야경 때문에 다시 오른 황령산봉수대, 낮에는 뚜벅이로 밤에는 차로....ㅋㅋㅋ 수영쪽 황령산로에서 오르면서 보이는 처음 전망대에서 본 광안대교 수영구 일대, 이기대(10시)...밤이라 보이지가 않네....정상석에서 잡은 그림 부산대교(1시), 부산 남항(12시), 정상석에서 잡은 그림 넓게 잡은 광안대교, 정상석과 봉수대 사이 포토죤에서.... 서면 일대(12시, 밝은 지역), 봉수대에서 끝으로 본 광안대교와 마린시티(10시) 출처: 등산 갤러리 [원본보기] 추천검색 추천 비추천 8 2 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 14 DSC05961.JPG DSC05962.JPG DSC05964.JPG DSC05965.JPG DSC05966.JPG DSC05968.JPG DSC05969.JPG DSC05973.JPG DSC05977.JPG DSC05979.JPG DSC05980.JPG DSC05981.JPG DSC05982.JPG DSC05987.JPG"
"2018-09-27 18:35:42","http://gall.dcinside.com/board/view/?id=superidea&no=159476&t=cv&page=1","18년9월23일, 부산 금련산,황령산 & 광안대교 야경","초개념 갤러리","09 27 17:18:03","추천검색 추천 비추천 8 2 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 14 DSC05961.JPG DSC05962.JPG DSC05964.JPG DSC05965.JPG DSC05966.JPG DSC05968.JPG DSC05969.JPG DSC05973.JPG DSC05977.JPG DSC05979.JPG DSC05980.JPG DSC05981.JPG DSC05982.JPG DSC05987.JPG"
"2018-09-27 18:35:42","http://gall.dcinside.com/board/view/?id=superidea&no=159475&page=1","미운 우리 똥강아지","초개념 갤러리","09 27 17:00:05","견종은 보더콜리고 요건 애기때..ㅋ 저때 하고댕기던 가슴줄을 지금보면 저 작은걸 우찌 하고댱겼을까 싶을정도로 마니커버렸음 화장실에 떵싸러가든 씻으러 가든 항상 문앞에서 초롱초롱한 눈망울로 기다리는게 너무 싫었다 왜인지 모르지만 나만보고 기다리는게 미안하고 속상함 그럴때마다 드는 무거운 책임감은 덤 공원 산책나가는길 차도 잘타고 멀미도 안하던애가 커서는 차만타면 침을 폭포수처럼 흘리고 구토를 자주해서 안쓰러움 ㅠ 착하게 기다릴줄 아는 녀석 ㅋ 하지만 이어폰 양말 등등 온 집안을 휘젖고 댕김 모니터1 마우스2 키보드3←똥강아지가 해먹은 것들 이때 정말 신났나봐? 미운짓해도 먹을건 든든하게 ㅋㅋ 몸집이 점점 커지면서 내방에서 키우기 힘들어졌고 견사에서 키우기로 결정 이렇게 커졌는데 신나서 달려들면 몸통박치기 한번에 울엄마는 넘어짐.ㅠㅠ 중형견도,대형견도 아닌 22키로 ㅋ 자르고 붙이고 아버지랑 손수 견사도 만들고 사진엔 없지만 천장엔 선풍기도 달아주고 겨울에 따뜻하게 집 바닥에 열선시트마냥 전기로 열올려주는 판넬?인지 뭔지 것도 깔아줌ㅋㅋ 털도 많이 뭉쳤고 올여름 시원하게 미용실도 다녀옴ㅋ 추석 몇일전 아버지가 장난쳐놔서 지우느라 고생함 ㅠㅠ 이제 곧 두살인데 언제쯤 차분해질라나 모르겠어 집에오면 궁디방디 격하게 흔들면 이뻐죽겠다가도 사고칠때마다 밉고 힘도 들고 하루 몇번씩 견사 물청소 해주는것도 매우 힘듬 ㅋㅋ 힘든 만큼 이 똥강아지새끼가 우리가족한테 주는 웃음은 마약과도 같다 ㅋ   dc official App 출처: 멍멍이 갤러리 [원본보기] 추천검색 추천 비추천 34 3 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 13 010.jpg 20170313_081401.jpg 20170228_135425.jpg 20170315_161303.jpg 20170304_091658.jpg 20170320_170310.jpg 20170321_230839.jpg 20170327_135814.jpg 003.jpg 20170729_184110.jpg 20170414_111129.jpg 20180710_160537.jpg 20180918_182017.jpg"
"2018-09-27 18:35:43","http://gall.dcinside.com/board/view/?id=superidea&no=159475&t=cv&page=1","미운 우리 똥강아지","초개념 갤러리","09 27 17:00:05","추천검색 추천 비추천 34 3 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 13 010.jpg 20170313_081401.jpg 20170228_135425.jpg 20170315_161303.jpg 20170304_091658.jpg 20170320_170310.jpg 20170321_230839.jpg 20170327_135814.jpg 003.jpg 20170729_184110.jpg 20170414_111129.jpg 20180710_160537.jpg 20180918_182017.jpg"
"2018-09-27 18:35:43","http://gall.dcinside.com/board/view/?id=superidea&no=159474&page=1","산에서 만나는 여우","초개념 갤러리","09 27 17:00:05","산길로 산책할때면 가끔 여우같아 보일 때가 있어ㅋㅋ 출처: 멍멍이 갤러리 [원본보기] 추천검색 추천 비추천 50 1 개념 추천 개념 비추천 1 힛추 공유 신고 원본 첨부파일 15 000.jpg 001.jpg 002.jpg 003.jpg 004.jpg 005.jpg 006.jpg 007.jpg 008.jpg 009.jpg 010.jpg 011.jpg 012.jpg 013.jpg 014.jpg"
"2018-09-27 18:35:43","http://gall.dcinside.com/board/view/?id=superidea&no=159474&t=cv&page=1","산에서 만나는 여우","초개념 갤러리","09 27 17:00:05","추천검색 추천 비추천 50 1 개념 추천 개념 비추천 1 힛추 공유 신고 원본 첨부파일 15 000.jpg 001.jpg 002.jpg 003.jpg 004.jpg 005.jpg 006.jpg 007.jpg 008.jpg 009.jpg 010.jpg 011.jpg 012.jpg 013.jpg 014.jpg"
"2018-09-27 18:35:43","http://gall.dcinside.com/board/view/?id=superidea&no=159473&page=1","간만에 진돌이 사진 업데이트해봄~","초개념 갤러리","09 27 17:00:05","잘살고있답니다   dc official App 출처: 멍멍이 갤러리 [원본보기] 추천검색 추천 비추천 32 3 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 4 1525925138716.jpg 20180820_190306.jpg 20180905_183516.jpg 20180913_121548.jpg"
"2018-09-27 18:35:43","http://gall.dcinside.com/board/view/?id=superidea&no=159473&t=cv&page=1","간만에 진돌이 사진 업데이트해봄~","초개념 갤러리","09 27 17:00:05","추천검색 추천 비추천 32 3 개념 추천 개념 비추천 0 힛추 공유 신고 원본 첨부파일 4 1525925138716.jpg 20180820_190306.jpg 20180905_183516.jpg 20180913_121548.jpg"
